./sequence_113000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 997, 1000, 994, 999, 995, 1000, 996, 1000, 991, 996, 994, 997, 929
./sequence_114000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 998, 1000, 998, 1000, 1000, 1000, 997, 1000, 995, 998, 994, 1000, 997, 1000, 993, 997, 995, 997, 938
./sequence_115000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 998, 1000, 997, 999, 999, 1000, 998, 1000, 994, 998, 996, 998, 934
./sequence_116000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 996, 1000, 997, 1000, 1000, 1000, 992, 1000, 990, 997, 991, 1000, 994, 1000, 989, 994, 990, 992, 931
./sequence_117000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 996, 1000, 993, 999, 995, 1000, 997, 1000, 991, 997, 993, 996, 927
./sequence_118000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 998, 1000, 1000, 1000, 996, 1000, 990, 998, 992, 1000, 994, 1000, 989, 994, 991, 996, 924
./sequence_119000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 997, 1000, 993, 999, 993, 1000, 996, 1000, 991, 996, 994, 997, 919
./sequence_120000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 996, 1000, 995, 999, 994, 1000, 997, 1000, 993, 997, 992, 996, 928
./sequence_12000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 962
./sequence_121000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 998, 1000, 996, 999, 995, 1000, 996, 1000, 988, 996, 995, 998, 919
./sequence_122000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 998, 1000, 996, 999, 996, 1000, 997, 1000, 992, 997, 996, 998, 918
./sequence_123000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 995, 1000, 992, 999, 991, 1000, 997, 1000, 994, 997, 993, 995, 926
./sequence_124000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 998, 1000, 998, 1000, 1000, 1000, 996, 1000, 989, 998, 992, 1000, 994, 1000, 990, 994, 989, 996, 928
./sequence_125000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 997, 1000, 998, 1000, 1000, 1000, 996, 1000, 996, 998, 993, 1000, 996, 1000, 994, 996, 995, 996, 910
./sequence_126000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 998, 1000, 994, 1000, 996, 1000, 998, 1000, 995, 998, 993, 998, 949
./sequence_127000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 998, 1000, 999, 1000, 1000, 1000, 993, 1000, 995, 999, 990, 1000, 998, 1000, 992, 998, 993, 993, 923
./sequence_128000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 998, 1000, 997, 999, 993, 1000, 998, 1000, 995, 998, 997, 998, 934
./sequence_129000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 998, 1000, 996, 999, 995, 1000, 998, 1000, 995, 998, 996, 998, 927
./sequence_130000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 999, 999, 998, 1000, 997, 999, 995, 999, 996, 999, 993, 996, 995, 998, 925
./sequence_13000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 999, 1000, 998, 999, 999, 1000, 998, 1000, 998, 998, 998, 999, 952
./sequence_131000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 998, 1000, 993, 999, 995, 1000, 994, 1000, 994, 994, 992, 998, 918
./sequence_132000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 998, 1000, 998, 1000, 1000, 1000, 996, 1000, 992, 998, 994, 1000, 992, 1000, 991, 992, 990, 996, 911
./sequence_133000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 997, 1000, 996, 1000, 1000, 1000, 994, 1000, 992, 997, 991, 1000, 994, 1000, 989, 994, 992, 994, 909
./sequence_134000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 998, 1000, 998, 1000, 1000, 1000, 998, 1000, 995, 998, 995, 1000, 995, 1000, 991, 995, 995, 998, 915
./sequence_135000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 998, 1000, 996, 999, 994, 1000, 998, 1000, 995, 998, 997, 998, 920
./sequence_136000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 998, 1000, 997, 1000, 1000, 1000, 997, 1000, 993, 998, 995, 1000, 996, 1000, 989, 996, 994, 997, 916
./sequence_137000_loop.log.1-2-3-4, 1000, 1000, 1000, 999, 999, 998, 1000, 999, 999, 999, 999, 997, 999, 993, 998, 993, 999, 996, 999, 990, 996, 994, 997, 916
./sequence_138000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 998, 1000, 999, 1000, 1000, 1000, 998, 1000, 994, 999, 994, 1000, 996, 1000, 994, 996, 993, 998, 899
./sequence_139000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 1000, 1000, 1000, 1000, 997, 1000, 994, 999, 993, 1000, 997, 1000, 995, 997, 994, 997, 923
./sequence_140000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 997, 1000, 995, 999, 995, 1000, 996, 1000, 991, 996, 994, 997, 898
./sequence_14000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 999, 1000, 1000, 1000, 999, 1000, 999, 999, 999, 1000, 955
./sequence_141000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 997, 1000, 997, 1000, 999, 999, 994, 1000, 990, 997, 990, 999, 991, 999, 984, 991, 989, 994, 895
./sequence_142000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 996, 1000, 996, 1000, 1000, 1000, 994, 1000, 994, 997, 987, 1000, 997, 1000, 995, 997, 994, 994, 901
./sequence_143000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 996, 1000, 995, 1000, 1000, 1000, 992, 1000, 990, 997, 985, 1000, 997, 1000, 994, 997, 991, 992, 878
./sequence_144000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 994, 1000, 996, 1000, 1000, 1000, 993, 1000, 988, 997, 993, 1000, 989, 1000, 984, 989, 987, 993, 879
./sequence_145000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 995, 1000, 996, 1000, 1000, 1000, 993, 1000, 989, 996, 989, 1000, 992, 1000, 985, 992, 989, 993, 870
./sequence_146000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 995, 1000, 996, 1000, 1000, 1000, 991, 1000, 987, 995, 988, 1000, 992, 1000, 984, 992, 987, 991, 881
./sequence_147000_loop.log.1-2-3-4, 1000, 1000, 1000, 999, 999, 997, 1000, 999, 999, 999, 999, 996, 999, 994, 998, 992, 999, 996, 999, 991, 996, 994, 996, 872
./sequence_148000_loop.log.1-2-3-4, 1000, 1000, 1000, 999, 999, 997, 1000, 998, 999, 999, 999, 995, 999, 993, 997, 992, 999, 995, 999, 992, 995, 993, 995, 876
./sequence_149000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 996, 1000, 997, 1000, 1000, 1000, 992, 1000, 987, 996, 987, 1000, 993, 1000, 990, 993, 988, 992, 862
./sequence_150000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 998, 1000, 999, 1000, 1000, 1000, 995, 1000, 994, 999, 990, 1000, 997, 1000, 993, 997, 993, 995, 862
./sequence_15000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 999, 1000, 999, 999, 999, 1000, 999, 1000, 999, 999, 999, 999, 960
./sequence_151000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 995, 1000, 986, 999, 989, 1000, 995, 1000, 988, 995, 989, 995, 865
./sequence_152000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 996, 1000, 997, 1000, 999, 999, 994, 1000, 989, 996, 990, 999, 992, 999, 987, 992, 988, 994, 868
./sequence_153000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 994, 1000, 994, 1000, 1000, 1000, 994, 1000, 985, 994, 989, 1000, 988, 1000, 978, 988, 986, 994, 846
./sequence_154000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 997, 1000, 996, 1000, 1000, 1000, 995, 1000, 992, 996, 990, 1000, 994, 1000, 987, 994, 992, 995, 857
./sequence_155000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 998, 1000, 999, 1000, 1000, 1000, 994, 1000, 986, 998, 988, 1000, 990, 1000, 988, 990, 984, 994, 858
./sequence_156000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 991, 1000, 993, 1000, 999, 999, 989, 1000, 984, 991, 982, 999, 986, 999, 979, 986, 982, 989, 839
./sequence_157000_loop.log.1-2-3-4, 1000, 999, 999, 998, 998, 994, 999, 995, 998, 998, 998, 990, 998, 981, 993, 983, 998, 987, 998, 982, 987, 979, 990, 842
./sequence_158000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 995, 1000, 993, 1000, 1000, 1000, 992, 1000, 986, 994, 986, 1000, 989, 1000, 982, 989, 986, 992, 842
./sequence_159000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 995, 1000, 997, 1000, 1000, 1000, 988, 1000, 985, 996, 982, 1000, 994, 1000, 989, 994, 984, 988, 842
./sequence_160000_loop.log.1-2-3-4, 1000, 1000, 1000, 999, 999, 991, 1000, 991, 999, 999, 999, 988, 999, 979, 992, 986, 999, 983, 999, 976, 983, 979, 988, 848
./sequence_16000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 942
./sequence_161000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 997, 1000, 997, 1000, 1000, 1000, 991, 1000, 986, 996, 986, 1000, 991, 1000, 986, 991, 985, 991, 850
./sequence_162000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 995, 1000, 996, 1000, 999, 999, 993, 1000, 988, 995, 989, 999, 988, 999, 981, 988, 986, 993, 827
./sequence_163000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 996, 1000, 995, 1000, 1000, 1000, 990, 1000, 986, 995, 982, 1000, 991, 1000, 986, 991, 985, 990, 834
./sequence_164000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 994, 1000, 993, 1000, 1000, 1000, 991, 1000, 986, 994, 986, 1000, 989, 1000, 983, 989, 986, 991, 835
./sequence_165000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 997, 1000, 998, 1000, 1000, 1000, 993, 1000, 990, 997, 989, 1000, 994, 1000, 985, 994, 989, 993, 841
./sequence_166000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 995, 1000, 994, 1000, 1000, 1000, 992, 1000, 989, 995, 990, 1000, 993, 1000, 981, 993, 990, 992, 834
./sequence_167000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 993, 1000, 994, 1000, 1000, 1000, 986, 1000, 981, 993, 982, 1000, 986, 1000, 977, 986, 980, 986, 825
./sequence_168000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 992, 1000, 992, 1000, 1000, 1000, 989, 1000, 987, 992, 986, 1000, 990, 1000, 984, 990, 985, 989, 816
./sequence_169000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 996, 1000, 995, 1000, 1000, 1000, 991, 1000, 982, 995, 986, 1000, 991, 1000, 984, 991, 983, 991, 834
./sequence_170000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 995, 1000, 996, 1000, 999, 999, 993, 1000, 990, 995, 990, 999, 992, 999, 990, 992, 989, 993, 851
./sequence_17000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 951
./sequence_171000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 995, 1000, 993, 1000, 1000, 1000, 992, 1000, 988, 994, 987, 1000, 990, 1000, 981, 990, 987, 992, 840
./sequence_172000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 993, 1000, 994, 1000, 999, 999, 991, 1000, 983, 993, 986, 999, 984, 999, 981, 984, 982, 991, 821
./sequence_173000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 991, 1000, 992, 1000, 1000, 1000, 984, 1000, 983, 991, 979, 1000, 989, 1000, 983, 989, 982, 984, 823
./sequence_174000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 995, 1000, 995, 1000, 1000, 1000, 990, 1000, 986, 997, 987, 1000, 995, 1000, 986, 995, 986, 990, 829
./sequence_175000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 993, 1000, 992, 1000, 1000, 1000, 987, 1000, 982, 993, 983, 1000, 988, 1000, 981, 988, 981, 987, 820
./sequence_176000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 996, 1000, 995, 1000, 1000, 1000, 994, 1000, 990, 995, 987, 1000, 992, 1000, 986, 992, 990, 994, 831
./sequence_177000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 992, 1000, 992, 1000, 1000, 1000, 986, 1000, 979, 992, 981, 1000, 989, 1000, 982, 989, 979, 986, 823
./sequence_178000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 998, 1000, 998, 1000, 1000, 1000, 997, 1000, 989, 998, 994, 1000, 994, 1000, 984, 994, 990, 997, 835
./sequence_179000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 992, 1000, 993, 1000, 999, 999, 988, 1000, 987, 992, 986, 999, 990, 999, 985, 990, 986, 988, 824
./sequence_180000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 996, 1000, 996, 1000, 1000, 1000, 993, 1000, 989, 996, 987, 1000, 992, 1000, 989, 992, 989, 993, 820
./sequence_18000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 999, 1000, 999, 999, 999, 1000, 999, 1000, 999, 999, 999, 999, 942
./sequence_181000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 995, 1000, 995, 1000, 1000, 1000, 992, 1000, 986, 995, 989, 1000, 991, 1000, 986, 991, 987, 992, 841
./sequence_182000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 993, 1000, 994, 1000, 999, 999, 985, 1000, 983, 993, 980, 999, 991, 999, 983, 991, 982, 985, 808
./sequence_183000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 994, 1000, 995, 1000, 999, 999, 991, 1000, 983, 994, 983, 999, 987, 999, 971, 987, 982, 991, 818
./sequence_184000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 993, 1000, 993, 1000, 1000, 1000, 990, 1000, 984, 992, 985, 1000, 987, 1000, 982, 987, 983, 990, 846
./sequence_185000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 994, 1000, 996, 1000, 999, 999, 988, 1000, 981, 994, 982, 999, 985, 999, 980, 985, 978, 988, 823
./sequence_186000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 996, 1000, 996, 1000, 1000, 1000, 995, 1000, 994, 996, 988, 1000, 995, 1000, 990, 995, 993, 995, 846
./sequence_187000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 996, 1000, 995, 1000, 1000, 1000, 993, 1000, 987, 996, 989, 1000, 991, 1000, 984, 991, 987, 993, 812
./sequence_188000_loop.log.1-2-3-4, 1000, 1000, 1000, 999, 999, 990, 1000, 991, 999, 999, 999, 987, 999, 979, 990, 983, 999, 986, 999, 978, 986, 980, 987, 825
./sequence_189000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 995, 1000, 995, 1000, 1000, 1000, 990, 1000, 982, 995, 986, 1000, 988, 1000, 981, 988, 982, 990, 812
./sequence_190000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 995, 1000, 995, 1000, 1000, 1000, 994, 1000, 986, 995, 988, 1000, 989, 1000, 983, 989, 986, 994, 850
./sequence_19000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 935
./sequence_191000_loop.log.1-2-3-4, 1000, 1000, 1000, 999, 999, 991, 1000, 992, 999, 999, 999, 990, 999, 978, 991, 981, 999, 982, 999, 974, 982, 978, 990, 829
./sequence_192000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 986, 1000, 987, 1000, 999, 999, 985, 1000, 979, 986, 982, 999, 980, 999, 976, 980, 978, 985, 825
./sequence_193000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 993, 1000, 994, 1000, 1000, 1000, 990, 1000, 989, 993, 984, 1000, 992, 1000, 984, 992, 989, 990, 832
./sequence_194000_loop.log.1-2-3-4, 1000, 999, 999, 999, 999, 994, 999, 994, 999, 999, 999, 988, 999, 981, 992, 984, 999, 987, 999, 979, 987, 981, 988, 832
./sequence_195000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 992, 1000, 992, 1000, 1000, 1000, 987, 1000, 986, 992, 978, 1000, 990, 1000, 982, 990, 985, 987, 821
./sequence_196000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 991, 1000, 992, 1000, 1000, 1000, 988, 1000, 981, 991, 978, 1000, 985, 1000, 978, 985, 981, 988, 806
./sequence_197000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 989, 1000, 989, 1000, 1000, 1000, 986, 1000, 980, 989, 980, 1000, 983, 1000, 976, 983, 980, 986, 815
./sequence_198000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 991, 1000, 993, 1000, 999, 999, 987, 1000, 984, 991, 980, 999, 987, 999, 981, 987, 982, 987, 842
./sequence_199000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 997, 1000, 997, 1000, 1000, 1000, 990, 1000, 985, 997, 985, 1000, 991, 1000, 982, 991, 984, 990, 810
./sequence_200000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 993, 1000, 993, 1000, 1000, 1000, 989, 1000, 985, 993, 981, 1000, 990, 1000, 978, 990, 985, 989, 815
./sequence_20000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 999, 1000, 998, 999, 999, 1000, 998, 1000, 998, 998, 998, 999, 950
./sequence_21000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 956
./sequence_22000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 997, 1000, 997, 1000, 1000, 1000, 997, 1000, 997, 997, 997, 1000, 997, 1000, 997, 997, 997, 997, 946
./sequence_23000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 943
./sequence_24000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 999, 1000, 999, 999, 999, 1000, 999, 1000, 999, 999, 999, 999, 955
./sequence_25000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 998, 1000, 998, 1000, 1000, 1000, 998, 1000, 998, 998, 998, 1000, 998, 1000, 998, 998, 998, 998, 941
./sequence_26000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 999, 1000, 998, 999, 999, 1000, 999, 1000, 998, 999, 999, 999, 939
./sequence_27000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 999, 1000, 999, 999, 999, 1000, 999, 1000, 999, 999, 999, 999, 942
./sequence_28000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 949
./sequence_29000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 996, 1000, 996, 1000, 1000, 1000, 996, 1000, 996, 996, 996, 1000, 996, 1000, 996, 996, 996, 996, 946
./sequence_30000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 999, 1000, 999, 999, 999, 1000, 999, 1000, 999, 999, 999, 999, 950
./sequence_31000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 953
./sequence_32000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 935
./sequence_33000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 999, 1000, 1000, 1000, 999, 1000, 999, 999, 999, 1000, 954
./sequence_34000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 944
./sequence_35000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 948
./sequence_36000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 999, 1000, 999, 999, 999, 1000, 999, 1000, 999, 999, 999, 999, 944
./sequence_37000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 999, 1000, 999, 999, 998, 1000, 999, 1000, 999, 999, 999, 999, 943
./sequence_38000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 998, 1000, 998, 1000, 1000, 1000, 997, 1000, 997, 998, 997, 1000, 998, 1000, 998, 998, 997, 997, 921
./sequence_39000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 998, 1000, 998, 999, 998, 1000, 999, 1000, 999, 999, 998, 998, 939
./sequence_40000_loop.log.1-2-3-4, 1000, 1000, 1000, 1000, 1000, 999, 1000, 999, 1000, 1000, 1000, 999, 1000, 999, 999, 999, 1000, 999, 1000, 999, 999, 999, 999, 947
